person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,total_debt,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,free_cash_flow,net_income_after_total_debt,risk_emp_debt,adjusted_loan_to_income
21,32000,6,3,12000,15.31,1,0.38,1,2,36,0.375,6281.142693,0.571285709,18281.14269,0,0,0,1,0,0,0,1,0,0,19840,13718.85731,0.054285714,0.036149727
26,80000,4,3,5000,14.96,0,0.06,1,3,36,0.0625,4573.421855,0.119667773,9573.421855,1,0,0,0,0,0,0,0,1,0,75200,70426.57816,0.012,0.005535973
23,80000,5,3,20000,14.96,0,0.25,0,3,60,0.25,11847.96645,0.398099581,31847.96645,1,0,0,0,0,0,0,0,0,1,60000,48152.03352,0.041666667,0.022143893
23,38000,7,1,12000,11.71,1,0.32,0,2,24,0.315789474,6486.035403,0.486474616,18486.0354,0,0,0,1,0,0,0,0,1,0,25840,19513.96459,0.04,0.0299458
22,62900,6,4,12000,16.35,1,0.16,1,2,60,0.190779014,10170.05642,0.352465126,22170.05642,1,0,0,0,0,0,0,1,0,0,52836,40729.94357,0.022857143,0.017266136
23,80000,2,5,6000,19.13,0,0.07,1,4,60,0.075,16553.53296,0.281919162,22553.53296,0,0,1,0,0,1,0,0,0,0,74400,57446.46704,0.023333333,0.006643168
22,74000,3,1,10000,11.83,1,0.14,0,3,12,0.135135135,7852.895471,0.241255344,17852.89547,1,0,0,0,0,0,0,0,1,0,63640,56147.10454,0.035,0.012052902
21,38000,5,1,12000,10.37,1,0.32,0,4,24,0.315789474,11252.68266,0.611912701,23252.68266,0,0,0,1,0,1,0,0,0,0,25840,14747.31736,0.053333333,0.0299458
26,38000,0,1,12000,10.99,1,0.32,0,4,60,0.315789474,5767.17169,0.46755715,17767.17169,0,0,0,1,0,0,0,0,1,0,25840,20232.8283,0.32,0.0299458
24,38000,2,2,12000,13.23,1,0.32,1,3,12,0.315789474,8042.084503,0.527423276,20042.0845,0,0,0,1,0,0,0,0,1,0,25840,17957.91551,0.106666667,0.0299458
23,80000,7,0,10000,7.74,0,0.13,0,3,36,0.125,4871.297215,0.185891215,14871.29721,1,0,0,0,1,0,0,0,0,0,69600,65128.7028,0.01625,0.011071947
24,38000,0,1,12000,11.89,1,0.32,0,3,24,0.315789474,3610.324761,0.41079802,15610.32476,0,0,0,1,0,0,0,0,0,1,25840,22389.67524,0.32,0.0299458
22,80000,3,0,6000,7.4,0,0.07,0,3,36,0.075,21688.28857,0.346103607,27688.28857,1,0,0,0,1,0,0,0,0,0,74400,52311.71144,0.0175,0.006643168
24,38000,0,2,12000,11.34,1,0.32,0,3,60,0.315789474,6249.846553,0.48025912,18249.84655,0,0,0,1,0,1,0,0,0,0,25840,19750.15344,0.32,0.0299458
25,80000,4,0,6000,7.74,0,0.07,0,4,12,0.075,7037.338045,0.162966726,13037.33804,1,0,0,0,0,0,0,1,0,0,74400,66962.66192,0.014,0.006643168
24,38001,4,0,12000,6.17,1,0.32,0,3,60,0.315781164,10010.27773,0.579202593,22010.27773,0,0,0,1,1,0,0,0,0,0,25840.68,15990.72226,0.064,0.029944937
25,80000,10,3,25000,15.31,0,0.31,0,2,36,0.3125,4472.787141,0.368409839,29472.78714,1,0,0,0,0,1,0,0,0,0,55200,50527.21288,0.028181818,0.027679866
24,80000,0,0,6000,8.59,0,0.07,0,4,24,0.075,16205.04454,0.277563057,22205.04454,1,0,0,0,0,0,0,0,1,0,74400,57794.95544,0.07,0.006643168
25,80000,6,1,25000,11.48,0,0.31,0,4,12,0.3125,21081.55347,0.576019418,46081.55347,0,0,1,0,0,1,0,0,0,0,55200,33918.44656,0.044285714,0.027679866
22,38004,5,1,12000,10.75,1,0.32,0,3,36,0.315756236,3804.067652,0.415852743,15804.06765,0,0,0,1,0,1,0,0,0,0,25842.72,22199.93236,0.053333333,0.029942349
25,32004,3,3,12000,14.96,1,0.37,1,3,36,0.374953131,7447.481501,0.60765784,19447.4815,0,0,0,1,0,0,0,1,0,0,20162.52,12556.51849,0.0925,0.036144773
22,80000,1,0,2000,7.49,0,0.03,0,4,36,0.025,16307.83098,0.228847887,18307.83098,1,0,0,0,0,1,0,0,0,0,77600,61692.16904,0.015,0.002214389
24,80000,0,0,5500,8.94,0,0.07,0,2,60,0.06875,21552.41788,0.338155223,27052.41788,0,0,1,0,0,0,0,0,0,1,74400,52947.58216,0.07,0.006089571
26,80000,6,1,15000,12.53,0,0.19,0,3,36,0.1875,15928.01212,0.386600151,30928.01212,1,0,0,0,0,0,0,0,1,0,64800,49071.98792,0.027142857,0.01660792
25,38340,9,1,12000,11.71,1,0.31,0,2,36,0.312989045,5797.598249,0.464204441,17797.59825,0,0,0,1,0,0,0,1,0,0,26454.6,20542.40173,0.031,0.029655191
23,80000,7,1,8500,11.14,0,0.11,0,2,24,0.10625,5710.091468,0.177626143,14210.09147,1,0,0,0,0,0,0,0,1,0,71200,65789.90856,0.01375,0.009411155
23,74000,4,1,25000,12.18,1,0.34,0,2,36,0.337837838,20148.07904,0.610109176,45148.07904,1,0,0,0,0,0,1,0,0,0,48840,28851.92098,0.068,0.030132255
26,38400,0,0,12000,8.9,1,0.31,0,4,36,0.3125,4021.695954,0.417231665,16021.69595,0,0,0,1,0,1,0,0,0,0,26496,22378.30406,0.31,0.029604469
26,80000,5,2,7000,13.22,0,0.09,1,2,24,0.0875,19916.51946,0.336456493,26916.51946,0,0,1,0,0,0,0,0,1,0,72800,53083.48056,0.015,0.007750363
25,80000,2,1,22000,11.48,0,0.28,0,3,12,0.275,4266.77676,0.328334709,26266.77676,1,0,0,0,0,1,0,0,0,0,57600,53733.22328,0.093333333,0.024358282
25,39996,2,0,12000,8.94,0,0.3,0,3,24,0.300030003,10513.24962,0.562887529,22513.24962,0,0,1,0,0,0,0,0,0,1,27997.2,17482.75039,0.1,0.028313907
26,38400,0,0,12000,5.99,1,0.31,0,2,36,0.3125,8196.506811,0.525950698,20196.50681,0,0,0,1,0,0,0,1,0,0,26496,18203.4932,0.31,0.029604469
25,38599,3,1,12000,10.38,1,0.31,0,4,60,0.310888883,8284.27864,0.525513061,20284.27864,0,0,0,1,0,0,0,1,0,0,26633.31,18314.72136,0.0775,0.029437426
22,80000,0,1,15000,11.48,0,0.19,0,3,12,0.1875,10727.95549,0.321599444,25727.95549,1,0,0,0,0,1,0,0,0,0,64800,54272.04448,0.19,0.01660792
23,39000,1,1,12000,10.99,1,0.31,0,4,36,0.307692308,8098.899574,0.515356399,20098.89957,0,0,0,1,0,1,0,0,0,0,26910,18901.10044,0.155,0.029106266
22,39000,1,1,12000,11.11,1,0.31,0,3,36,0.307692308,5699.382345,0.453830317,17699.38234,0,0,0,1,0,1,0,0,0,0,26910,21300.61764,0.155,0.029106266
26,80000,5,0,3000,8,0,0.04,0,4,24,0.0375,22161.70001,0.31452125,25161.70001,1,0,0,0,0,0,0,0,0,1,76800,54838.3,0.006666667,0.003321584
23,39000,7,1,12000,10.83,1,0.31,0,3,12,0.307692308,5676.80936,0.453251522,17676.80936,0,0,0,1,0,0,0,1,0,0,26910,21323.19064,0.03875,0.029106266
24,39600,4,0,12000,8.9,0,0.3,0,4,24,0.303030303,4499.26901,0.416648207,16499.26901,0,0,0,1,0,0,0,0,0,1,27720,23100.731,0.06,0.028623923
24,39996,0,0,3000,7.37,0,0.08,0,4,24,0.075007501,2841.942508,0.146063169,5841.942508,0,0,1,0,0,0,0,0,0,1,36796.32,34154.05749,0.08,0.007078477
25,39600,2,1,12000,10.99,0,0.3,0,2,60,0.303030303,11626.98974,0.596641155,23626.98974,0,0,0,1,0,0,0,1,0,0,27720,15973.01026,0.1,0.028623923
23,80000,5,4,8000,15.68,0,0.1,0,4,36,0.1,18080.84859,0.326010607,26080.84859,1,0,0,0,0,0,0,0,0,1,72000,53919.15144,0.016666667,0.008857557
25,39779,8,0,12000,5.79,0,0.3,0,2,12,0.301666709,8890.480676,0.525163545,20890.48068,0,0,0,1,0,0,0,0,0,1,27845.3,18888.51934,0.033333333,0.028482986
23,80000,7,1,17000,12.21,0,0.21,0,2,24,0.2125,16266.95204,0.4158369,33266.95204,1,0,0,0,0,1,0,0,0,0,63200,46733.048,0.02625,0.018822309
22,74000,4,3,15000,15.05,1,0.2,0,3,36,0.202702703,4765.272197,0.267098273,19765.2722,1,0,0,0,0,0,0,0,1,0,59200,54234.7278,0.04,0.018079353
21,39900,0,0,12000,7.9,0,0.3,0,3,60,0.30075188,7622.530119,0.491792735,19622.53012,0,0,0,1,0,0,0,0,0,1,27930,20277.46987,0.3,0.028388468
25,39900,8,1,12000,9.88,0,0.3,0,4,36,0.30075188,9522.001572,0.539398536,21522.00157,0,0,0,1,0,1,0,0,0,0,27930,18377.99841,0.033333333,0.028388468
26,74000,4,1,7500,10.08,1,0.1,0,4,60,0.101351351,7704.210968,0.20546231,15204.21097,1,0,0,0,0,1,0,0,0,0,66600,58795.78906,0.02,0.009039676
24,80000,8,0,7500,8.63,0,0.09,0,4,36,0.09375,23415.59224,0.386444903,30915.59224,1,0,0,0,0,1,0,0,0,0,72800,49084.40776,0.01,0.00830396
24,39996,8,1,12000,12.69,0,0.3,0,3,36,0.300030003,8173.088145,0.504377641,20173.08815,0,0,0,1,1,0,0,0,0,0,27997.2,19822.91187,0.033333333,0.028313907
22,80000,0,0,10000,8.32,0,0.13,0,2,24,0.125,21893.88037,0.398673505,31893.88037,1,0,0,0,1,0,0,0,0,0,69600,48106.1196,0.13,0.011071947
23,39996,6,1,12000,9.63,0,0.3,0,2,60,0.300030003,8995.07058,0.524929257,20995.07058,0,0,0,1,0,0,0,0,1,0,27997.2,19000.92944,0.042857143,0.028313907
24,80000,8,1,20000,9.51,0,0.25,0,2,36,0.25,5285.280156,0.316066002,25285.28016,0,0,1,0,0,0,0,1,0,0,60000,54714.71984,0.027777778,0.022143893
22,74000,6,2,11200,13.48,1,0.15,1,2,60,0.151351351,11401.82844,0.305430114,22601.82844,1,0,0,0,0,0,1,0,0,0,62900,51398.17156,0.021428571,0.01349925
22,74000,1,4,25000,14.38,1,0.34,1,3,12,0.337837838,10325.96766,0.477377941,35325.96766,1,0,0,0,0,0,0,0,0,1,48840,38674.03237,0.17,0.030132255
26,39996,0,1,12000,10.99,0,0.3,0,4,36,0.300030003,8508.238828,0.512757246,20508.23883,0,0,0,1,0,0,0,0,0,1,27997.2,19487.76119,0.3,0.028313907
24,40000,6,2,12000,13.49,0,0.3,0,2,36,0.3,10191.61048,0.554790262,22191.61048,0,0,0,1,0,0,0,1,0,0,28000,17808.38952,0.042857143,0.028310808
24,80004,3,2,2425,15.27,0,0.03,1,4,36,0.030310984,19707.10922,0.276637533,22132.10922,0,0,1,0,0,0,1,0,0,0,77603.88,57871.89081,0.0075,0.002684801
25,80004,0,0,3600,7.49,0,0.04,0,4,60,0.04499775,23239.98372,0.335483022,26839.98372,1,0,0,0,1,0,0,0,0,0,76803.84,53164.01631,0.04,0.003985684
24,80004,8,0,6000,6.17,0,0.07,0,3,36,0.07499625,16514.67776,0.281419401,22514.67776,1,0,0,0,0,0,1,0,0,0,74403.72,57489.32224,0.007777778,0.006642806
24,74004,7,3,25000,15.57,1,0.34,1,3,36,0.337819577,19873.33316,0.606363618,44873.33316,1,0,0,0,1,0,0,0,0,0,48842.64,29130.66681,0.0425,0.030130481
26,40000,0,1,12000,9.99,0,0.3,0,3,12,0.3,7499.580701,0.487489518,19499.5807,0,0,0,1,1,0,0,0,0,0,28000,20500.41928,0.3,0.028310808
24,80004,8,1,25000,10.36,0,0.31,0,3,60,0.312484376,13216.50198,0.477682391,38216.50198,0,0,1,0,0,0,1,0,0,0,55202.76,41787.49799,0.034444444,0.02767836
26,40000,2,0,12000,7.51,0,0.3,0,2,36,0.3,4680.236526,0.417005913,16680.23653,0,0,0,1,0,0,0,1,0,0,28000,23319.76348,0.1,0.028310808
26,80004,4,1,15000,11.86,0,0.19,0,3,12,0.187490625,18534.77493,0.419163728,33534.77493,1,0,0,0,0,0,0,0,1,0,64803.24,46469.22511,0.038,0.016607016
22,40000,2,1,12000,10.99,0,0.3,0,2,60,0.3,11996.31322,0.599907831,23996.31322,0,0,0,1,1,0,0,0,0,0,28000,16003.68676,0.1,0.028310808
26,40000,2,0,12000,7.88,0,0.3,0,2,36,0.3,8378.637124,0.509465928,20378.63712,0,0,0,1,0,0,0,1,0,0,28000,19621.36288,0.1,0.028310808
23,80004,2,1,19000,10.62,0,0.24,0,2,60,0.237488126,15478.09779,0.430954675,34478.09779,1,0,0,0,0,0,0,0,0,1,60803.04,45525.90218,0.08,0.021035553
22,40000,1,2,12000,13.22,0,0.3,0,4,60,0.3,2947.224664,0.373680617,14947.22466,0,0,0,1,1,0,0,0,0,0,28000,25052.77532,0.15,0.028310808
26,80004,0,0,6000,8,0,0.07,0,4,24,0.07499625,18506.11062,0.306311067,24506.11062,1,0,0,0,0,0,1,0,0,0,74403.72,55497.8894,0.07,0.006642806
22,40000,4,1,12000,10.99,0,0.3,0,3,36,0.3,3122.692126,0.378067303,15122.69213,0,0,0,1,0,0,0,0,0,1,28000,24877.30788,0.06,0.028310808
23,40000,2,1,12000,12.18,0,0.3,0,4,24,0.3,2453.101735,0.361327543,14453.10174,0,0,0,1,1,0,0,0,0,0,28000,25546.89828,0.1,0.028310808
26,40000,1,1,12000,11.58,0,0.3,0,2,36,0.3,4948.242529,0.423706063,16948.24253,0,0,0,1,0,0,0,0,1,0,28000,23051.75748,0.15,0.028310808
22,40000,3,1,12000,11.89,0,0.3,0,3,60,0.3,3447.285387,0.386182135,15447.28539,0,0,0,1,0,1,0,0,0,0,28000,24552.7146,0.075,0.028310808
24,80004,8,0,6000,8.63,0,0.07,0,4,60,0.07499625,13103.3997,0.238780557,19103.3997,1,0,0,0,0,0,0,0,0,1,74403.72,60900.60032,0.007777778,0.006642806
23,40100,7,1,12000,9.91,0,0.3,0,2,12,0.29925187,4079.39739,0.400982479,16079.39739,0,0,0,1,0,0,0,1,0,0,28070,24020.60259,0.0375,0.028233555
22,80070,6,1,27525,10.74,0,0.34,0,3,36,0.343761709,17793.90377,0.565991055,45318.90377,1,0,0,0,0,1,0,0,0,0,52846.2,34751.09623,0.048571429,0.030446531
25,80140,4,1,11300,10.37,0,0.14,0,2,12,0.141003244,6103.977729,0.217169675,17403.97773,1,0,0,0,1,0,0,0,0,0,68920.4,62736.02225,0.028,0.012487509
23,80196,2,1,30000,9.91,0,0.37,0,3,60,0.374083495,14030.76775,0.54903945,44030.76775,0,0,1,0,0,0,0,0,0,1,50523.48,36165.23227,0.123333333,0.033127479
25,80208,1,0,4000,5.42,0,0.05,0,4,60,0.049870337,5654.891215,0.12037317,9654.891215,1,0,0,0,0,0,1,0,0,0,76197.6,70553.10878,0.025,0.004416278
22,40320,0,2,12000,14.27,0,0.3,0,3,24,0.297619048,5232.858271,0.427402239,17232.85827,0,0,0,1,1,0,0,0,0,0,28224,23087.14172,0.3,0.028065016
22,80340,2,0,7000,7.14,0,0.09,0,3,60,0.087129699,10514.12204,0.218000025,17514.12204,0,0,1,0,0,1,0,0,0,0,73109.4,62825.87799,0.03,0.007714665
26,40800,2,0,12000,7.49,0,0.29,0,2,60,0.294117647,2361.635099,0.35200086,14361.6351,0,0,0,1,0,0,0,0,1,0,28968,26438.36491,0.096666667,0.027703923
25,41000,6,1,12000,11.71,0,0.29,0,3,36,0.292682927,10922.60001,0.559087805,22922.60001,0,0,0,1,1,0,0,0,0,0,29110,18077.4,0.041428571,0.02755609
25,80400,9,0,1000,5.42,0,0.01,0,3,36,0.012437811,15816.81374,0.20916435,16816.81374,1,0,0,0,1,0,0,0,0,0,79596,63583.18626,0.001,0.0011012
25,80400,10,3,25000,17.49,0,0.31,1,4,60,0.310945274,15246.69633,0.5005808,40246.69633,1,0,0,0,0,0,0,0,0,1,55476,40153.30368,0.028181818,0.027529994
24,80400,5,0,12000,5.79,0,0.15,0,3,60,0.149253731,15134.29498,0.337491231,27134.29498,1,0,0,0,0,0,0,0,0,1,68340,53265.70503,0.025,0.013214397
24,36000,2,1,12000,9.91,1,0.33,0,3,24,0.333333333,5928.329554,0.498009154,17928.32955,0,0,0,1,0,0,0,0,1,0,24120,18071.67046,0.11,0.031772351
23,42000,4,2,12000,13.49,0,0.29,0,2,36,0.285714286,6058.216343,0.429957532,18058.21634,0,0,0,1,0,1,0,0,0,0,29820,23941.78366,0.058,0.026839102
25,42000,2,0,12000,7.9,0,0.29,0,4,24,0.285714286,8573.619319,0.489848079,20573.61932,0,0,0,1,0,1,0,0,0,0,29820,21426.38068,0.096666667,0.026839102
22,74476,6,0,5000,8.49,1,0.07,0,4,36,0.067135722,5989.13846,0.147552748,10989.13846,1,0,0,0,0,1,0,0,0,0,69262.68,63486.86154,0.01,0.005984512
26,80500,3,3,24000,17.58,0,0.3,1,3,12,0.298136646,14315.55268,0.475969598,38315.55268,1,0,0,0,0,0,0,0,0,1,56350,42184.44736,0.075,0.026393059
23,42000,2,1,12000,10.65,0,0.29,0,4,60,0.285714286,4220.959599,0.386213324,16220.9596,0,0,0,1,0,1,0,0,0,0,29820,25779.04039,0.096666667,0.026839102
26,42000,3,0,12000,8.49,0,0.29,0,3,24,0.285714286,8328.335414,0.484007986,20328.33541,0,0,0,1,0,0,0,0,0,1,29820,21671.66459,0.0725,0.026839102
26,80500,9,1,11000,12.53,0,0.14,0,3,36,0.136645963,12869.70996,0.296518136,23869.70996,1,0,0,0,0,0,1,0,0,0,69230,56630.29005,0.014,0.012096819
22,74500,6,3,7500,13.17,1,0.1,0,2,60,0.100671141,8026.879722,0.208414493,15526.87972,1,0,0,0,1,0,0,0,0,0,67050,58973.12027,0.014285714,0.008973618
26,80600,10,1,9600,10.99,0,0.12,0,3,24,0.1191067,19535.854,0.361487022,29135.854,1,0,0,0,0,0,1,0,0,0,70928,51464.14603,0.010909091,0.010542966
24,74600,3,4,20000,17.51,1,0.27,0,3,60,0.268096515,14121.25054,0.457389417,34121.25054,1,0,0,0,1,0,0,0,0,0,54458,40478.74949,0.0675,0.023894713
24,42000,0,0,12000,7.66,0,0.29,0,4,36,0.285714286,7226.264751,0.457768208,19226.26475,0,0,0,1,0,0,0,0,0,1,29820,22773.73526,0.29,0.026839102
24,80689,1,2,16000,13.22,0,0.2,1,2,60,0.198292208,22550.77605,0.477769907,38550.77605,1,0,0,0,1,0,0,0,0,0,64551.2,42138.22397,0.1,0.017550515
26,80730,7,0,9600,7.29,0,0.12,0,2,60,0.118914902,20264.33656,0.369928608,29864.33656,1,0,0,0,0,0,1,0,0,0,71042.4,50865.66348,0.015,0.010524488
23,80796,7,0,5000,7.49,0,0.06,0,3,60,0.061884252,11731.40638,0.207082113,16731.40638,1,0,0,0,0,0,0,1,0,0,75948.24,64064.5936,0.0075,0.00547663
21,42000,0,2,12000,13.23,0,0.29,0,2,60,0.285714286,2227.953047,0.338760787,14227.95305,0,0,0,1,0,1,0,0,0,0,29820,27772.04695,0.29,0.026839102
23,80832,0,3,15000,15.65,0,0.19,0,2,24,0.185570071,8067.952878,0.285381444,23067.95288,0,0,1,0,0,0,0,1,0,0,65473.92,57764.04712,0.19,0.016421926
22,81000,5,1,9100,12.42,0,0.11,0,3,36,0.112345679,24087.95929,0.409727892,33187.95929,1,0,0,0,0,1,0,0,0,0,72090,47812.04075,0.018333333,0.009940145
25,42500,1,1,12000,12.69,0,0.28,0,3,60,0.282352941,10188.07796,0.522072423,22188.07796,0,0,0,1,1,0,0,0,0,0,30600,20311.92202,0.14,0.026493896
26,81000,10,0,10750,8.49,0,0.13,0,2,24,0.132716049,4226.157823,0.184890837,14976.15782,1,0,0,0,1,0,0,0,0,0,70470,66023.8422,0.011818182,0.01174248
23,42500,3,2,12000,13.35,0,0.28,0,3,60,0.282352941,8023.133693,0.471132557,20023.13369,0,0,0,1,0,1,0,0,0,0,30600,22476.86633,0.07,0.026493896
24,42500,9,1,12000,11.36,0,0.28,0,2,36,0.282352941,10731.36092,0.534855551,22731.36092,0,0,0,1,0,0,0,0,1,0,30600,19768.63908,0.028,0.026493896
25,42900,5,0,12000,8.9,0,0.28,0,2,36,0.27972028,12171.81432,0.563445555,24171.81432,0,0,0,1,0,1,0,0,0,0,30888,18728.18569,0.046666667,0.026223816
25,43000,1,2,12000,13.16,0,0.28,1,2,36,0.279069767,12386.95408,0.567138467,24386.95408,0,0,0,1,0,0,0,0,0,1,30960,18613.04592,0.14,0.026157121
22,75000,6,3,25000,15.57,1,0.33,1,4,24,0.333333333,21205.86428,0.61607819,46205.86428,1,0,0,0,0,0,0,0,0,1,50250,28794.13575,0.047142857,0.029694941
23,81000,8,1,10000,8.88,0,0.12,0,4,36,0.12345679,11532.85377,0.265837701,21532.85377,1,0,0,0,0,0,0,0,1,0,71280,59467.14622,0.013333333,0.010923237
25,81000,9,3,12000,15.31,0,0.15,1,2,12,0.148148148,12141.44679,0.298042553,24141.44679,0,0,1,0,0,0,0,0,0,1,68850,56858.55321,0.015,0.013107884
26,81000,6,1,5000,10.75,0,0.06,0,3,12,0.061728395,6214.127848,0.138446023,11214.12785,1,0,0,0,0,0,0,1,0,0,76140,69785.87214,0.008571429,0.005461618
22,81000,5,0,6600,7.88,0,0.08,0,4,24,0.081481481,4638.853685,0.13875128,11238.85368,1,0,0,0,0,1,0,0,0,0,74520,69761.14632,0.013333333,0.007209336
24,43200,5,1,12000,10.36,0,0.28,0,4,60,0.277777778,10260.82742,0.515296931,22260.82742,0,0,0,1,0,0,0,0,0,1,31104,20939.17258,0.046666667,0.026024704
24,81000,8,1,20000,11.49,0,0.25,0,4,60,0.24691358,12144.82591,0.396849703,32144.82591,1,0,0,0,0,0,1,0,0,0,60750,48855.17406,0.027777778,0.021846474
26,43680,0,1,12000,10.37,0,0.27,0,2,36,0.274725275,10828.85609,0.522638647,22828.85609,0,0,0,1,0,0,0,0,1,0,31886.4,20851.1439,0.27,0.025712101
22,39000,6,0,1000,7.49,0,0.03,0,3,24,0.025641026,7302.426034,0.212882719,8302.426034,0,0,1,0,0,0,0,1,0,0,37830,30697.57396,0.004285714,0.002425522
22,81000,6,1,24000,9.88,0,0.3,0,2,36,0.296296296,10717.85717,0.428615521,34717.85717,1,0,0,0,0,1,0,0,0,0,56700,46282.1428,0.042857143,0.026215768
25,44004,9,4,12000,16.45,0,0.27,1,4,36,0.272702482,12409.44055,0.554709584,24409.44055,0,0,0,1,0,0,0,1,0,0,32122.92,19594.55947,0.027,0.025505143
22,44160,7,3,12000,13.24,0,0.27,1,2,36,0.27173913,9214.372402,0.480397926,21214.3724,0,0,0,1,0,0,0,0,0,1,32236.8,22945.62759,0.03375,0.025406634
23,44400,1,2,12000,14.79,0,0.27,0,4,24,0.27027027,5464.935624,0.393354406,17464.93562,0,0,0,1,0,1,0,0,0,0,32412,26935.06437,0.135,0.025256503
22,81000,2,3,10000,15.31,0,0.12,0,3,60,0.12345679,16249.48901,0.324067766,26249.48901,0,0,1,0,0,1,0,0,0,0,71280,54750.51095,0.04,0.010923237
22,44412,3,2,12000,13.11,0,0.27,1,2,36,0.270197244,11395.13004,0.526774972,23395.13004,0,0,0,1,0,0,0,0,1,0,32420.76,21016.86994,0.0675,0.025249041
24,81000,0,1,15000,12.18,0,0.19,0,4,60,0.185185185,15368.32477,0.37491759,30368.32477,1,0,0,0,1,0,0,0,0,0,65610,50631.67521,0.19,0.016384855
25,81000,2,1,5200,10.95,0,0.06,0,2,60,0.064197531,20247.88862,0.314171464,25447.88862,1,0,0,0,0,0,0,1,0,0,76140,55552.11142,0.02,0.005680083
21,81000,0,2,8400,12.53,0,0.1,1,3,36,0.103703704,22846.75798,0.385762444,31246.75798,0,0,1,0,0,1,0,0,0,0,72900,49753.24204,0.1,0.009175519
24,81100,8,1,3200,10.99,0,0.04,0,2,60,0.03945746,23597.41761,0.330424385,26797.41761,1,0,0,0,0,0,0,0,1,0,77856,54302.58238,0.004444444,0.003490745
23,45000,4,1,12000,12.69,0,0.27,0,4,36,0.266666667,12081.96721,0.535154827,24081.96721,0,0,0,1,0,1,0,0,0,0,32850,20918.03278,0.054,0.024888531
23,81120,3,1,15000,10.25,0,0.18,0,4,12,0.184911243,16697.69423,0.390750669,31697.69423,1,0,0,0,0,0,0,0,1,0,66518.4,49422.30573,0.045,0.016358475
25,39000,2,3,4400,14.84,0,0.11,0,2,36,0.112820513,6341.599539,0.275425629,10741.59954,0,0,1,0,0,0,1,0,0,0,34710,28258.40047,0.036666667,0.010672298
22,45000,6,0,12000,6.62,0,0.27,0,2,36,0.266666667,5715.148616,0.393669969,17715.14862,0,0,0,1,0,1,0,0,0,0,32850,27284.85139,0.038571429,0.024888531
26,81204,1,1,9100,10.95,0,0.11,0,4,36,0.112063445,8710.797641,0.219333994,17810.79764,1,0,0,0,0,1,0,0,0,0,72271.56,63393.20235,0.055,0.009912968
26,81360,4,0,6000,7.9,0,0.07,0,4,24,0.073746313,9771.770541,0.193851654,15771.77054,1,0,0,0,0,0,1,0,0,0,75664.8,65588.22943,0.014,0.006522383
25,39000,3,1,3600,11.86,0,0.09,0,2,24,0.092307692,11279.64756,0.381529425,14879.64756,0,0,1,0,0,0,0,1,0,0,35490,24120.35243,0.0225,0.00873188
25,39000,0,2,8500,14.35,0,0.22,0,3,24,0.217948718,11199.06288,0.505104176,19699.06288,0,0,1,0,0,0,0,1,0,0,30420,19300.93714,0.22,0.020616938
22,81400,4,1,8500,10.99,0,0.1,0,2,60,0.104422604,9388.13277,0.219755931,17888.13277,1,0,0,0,0,0,0,1,0,0,73260,63511.86722,0.02,0.009235101
23,81500,4,1,15000,10,0,0.18,0,4,60,0.18404908,15625.46548,0.375772583,30625.46548,1,0,0,0,1,0,0,0,0,0,66830,50874.53449,0.036,0.016275473
22,81500,0,0,7575,6.54,0,0.09,0,3,60,0.092944785,5926.138088,0.165658136,13501.13809,1,0,0,0,0,1,0,0,0,0,74165,67998.86192,0.09,0.008219114
22,81500,6,0,20000,6.54,0,0.25,0,2,12,0.245398773,24084.65195,0.540915975,44084.65195,1,0,0,0,0,0,0,0,1,0,61125,37415.34804,0.035714286,0.021700631
23,39000,7,1,3000,10.62,0,0.08,0,2,60,0.076923077,10916.22758,0.356826348,13916.22758,0,0,1,0,0,0,0,1,0,0,35880,25083.77243,0.01,0.007276566
23,81504,6,0,2400,6.92,0,0.03,0,4,60,0.029446408,20139.0084,0.276538678,22539.0084,1,0,0,0,1,0,0,0,0,0,79058.88,58964.99159,0.004285714,0.002603937
26,81600,1,1,7200,11.99,0,0.09,0,3,36,0.088235294,15904.69057,0.283145718,23104.69057,1,0,0,0,1,0,0,0,0,0,74256,58495.30941,0.045,0.007801807
23,81600,7,0,9000,7.49,0,0.11,0,4,36,0.110294118,13504.90741,0.275795434,22504.90741,1,0,0,0,1,0,0,0,0,0,72624,59095.09259,0.01375,0.009752259
21,81600,6,0,14400,6.92,0,0.18,0,4,60,0.176470588,11289.58165,0.314823304,25689.58165,1,0,0,0,0,1,0,0,0,0,66912,55910.41839,0.025714286,0.015603614
25,81600,9,2,13000,13.23,0,0.16,1,4,36,0.159313725,14751.5229,0.340092192,27751.5229,1,0,0,0,0,1,0,0,0,0,68544,53848.47713,0.016,0.014086596
22,81600,6,0,1300,6.39,0,0.02,0,3,60,0.015931373,7854.65364,0.112189383,9154.65364,1,0,0,0,0,0,0,0,1,0,79968,72445.34635,0.002857143,0.00140866
